ResponseId,UserLanguage,Q1,Q2,Q2_Origin,Q3,Q4,Q5_1,Q5_2,Q5_3,Q6,Economic_Food,Culture_Recreation,Culture_MentalHealth_Wellbeing,Economic_Transport,Economic_RenewableEnergy,Economic_RawMaterial,Culture_Aesthetics,Culture_SenseofIdentity,Economic_OilandGas,Culture_HistoryandHeritage,Q6b,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q9,Q9b,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q13,Q14,Q14,CountryIncomeLevel,Q15,Q15b,Q16,Q17,Q17b,Q18,Q18b
R_agVWbO4NgwT3Y6R,IT,4,5,5,4,4,Changes in ecosystems,Health,,"1,2,12",1,1,0,0,0,0,0,0,1,0,,3,3,5,3,5,4,3,6,6,4,5,5,3,5,3,4,1,5,3,4,"2,5,6",,"1,3,8",3,3,3,3,3,3,3,2,3,1,5,3,5,4,1,3,4,5,1,5,2,22,Italy,High income,2,,2,2,,2,
R_bKIcB5KYAwzfF4t,IT,4,3,3,3,3,,,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,3,2,5,4,4,5,4,6,6,6,3,5,4,5,2,3,1,3,NA,4,"1,6,8",,"1,2,6",3,3,3,3,3,3,3,3,2,4,4,1,4,3,2,5,5,4,NA,4,1,22,Italy,High income,2,,2,1,,3,
R_2OZvmlUoAA1SI2e,IT,4,3,3,2,4,Ecosystens,Environment,Extinction of animals,"2,10,14",0,1,0,0,0,0,1,0,0,1,,4,4,5,3,3,3,5,3,3,3,6,4,6,5,3,5,1,4,4,4,"5,7,8",,"1,4,7",3,3,3,3,3,3,3,3,2,1,5,1,5,5,1,5,5,4,1,5,2,22,Italy,High income,2,,2,2,,3,
R_3kprFjlEDtnnauo,IT,4,4,4,3,3,Melting glaciers,,,"4,6,12",0,0,0,1,1,0,0,0,1,0,,3,3,5,3,4,3,2,1,2,1,3,5,1,4,NA,4,1,4,4,4,"2,6,8",,"1,5,6",3,2,3,2,3,3,2,2,2,1,5,1,5,2,4,2,4,4,2,4,2,22,Italy,High income,2,,2,2,,2,
R_3HSqrle4MbkYNrz,IT,4,4,4,3,NA,Changing seasons,,,"1,6,13",1,0,0,0,1,0,0,0,0,0,,2,3,5,3,4,3,3,2,3,6,6,5,3,5,2,4,1,5,4,4,"1,5,6",,"2,4,6",3,3,3,3,3,3,3,3,3,1,5,1,4,3,3,NA,4,4,NA,4,1,22,Italy,High income,2,,2,2,,3,
R_3kzyw4Zs3Vmqk1X,IT,4,4,4,4,3,Health,,,"1,2,12",1,1,0,0,0,0,0,0,1,0,,3,4,5,4,4,3,3,3,6,3,4,5,3,5,3,4,2,5,5,5,"2,5,7",,"3,5,6",3,3,3,2,3,3,3,2,3,2,5,1,4,4,2,2,5,4,2,4,1,22,Italy,High income,2,,2,2,,3,
R_27NBSi2JgVV0aDc,IT,3,3,3,4,2,Rainfall decrease,substantial changes in flora and fauna,,"1,2,11",1,1,0,0,0,0,0,1,0,0,,3,4,5,3,4,3,3,3,4,4,4,4,3,4,4,4,3,4,4,4,"5,6,9",,"1,2,7",3,3,3,3,2,3,2,1,3,3,4,3,3,4,4,4,3,4,4,5,1,22,Italy,High income,2,,2,2,,4,
R_30epU7MKsmwtzJL,IT,4,4,4,3,3,Perturbation of ecosystems,,,"1,2,3",1,1,1,0,0,0,0,0,0,0,,5,6,2,4,5,3,3,3,3,3,3,5,3,5,3,4,1,4,4,3,"3,4,9",,"6,7,8",3,3,3,3,3,3,3,3,NA,2,4,2,5,5,4,4,5,4,2,4,1,22,Italy,High income,2,,2,2,,5,
R_3gfQIUaL0I5hSMN,IT,4,4,4,3,4,Disappearance of animal species,Extreme weather events,Survival of mankind,"1,2,14",1,1,0,0,0,0,0,0,0,1,,3,2,4,5,5,3,4,2,6,2,2,3,3,5,3,4,1,5,5,5,"1,6,8",,"1,5,6",3,3,3,3,3,3,3,2,2,4,5,2,5,5,3,1,5,5,NA,4,1,22,Italy,High income,2,,2,2,,4,
R_sXzvUExzsfXqsz7,IT,4,4,4,2,3,Melting glaciers,Changing seasons,Loss of biodiversity,"1,2,14",1,1,0,0,0,0,0,0,0,1,,3,6,3,3,3,3,3,6,6,6,6,3,6,5,3,4,2,NA,NA,4,"4,5,7",,"1,5,6",3,3,3,3,3,3,2,2,2,NA,4,1,4,4,2,NA,5,4,NA,NA,2,22,Italy,High income,2,,2,2,,2,
R_2zkkE86sX8RInzw,IT,3,4,4,2,2,Submersion of Venice,,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,4,5,4,4,3,3,3,3,4,5,4,3,4,3,3,2,4,NA,4,"2,6,9",,"1,5,6",NA,NA,3,3,3,2,2,1,3,2,NA,NA,3,4,2,NA,3,NA,NA,NA,1,22,Italy,High income,2,,2,2,,3,
R_PCoEuHbcIVTIklr,IT,4,4,4,2,4,Natural disasters,Extinction of species,,"1,2,14",1,1,0,0,0,0,0,0,0,1,,3,6,5,4,5,5,4,6,6,4,6,5,2,5,3,4,1,5,5,4,"5,6,9",,"1,3,6",3,2,3,3,3,3,NA,1,2,1,5,1,5,2,3,1,5,NA,NA,5,1,22,Italy,High income,2,,2,2,,4,
R_2pPRLlcA9HaAjMV,IT,4,4,4,4,4,Desertification,Effects on seasonal flora,Perennial snow melting,"5,9,14",0,0,0,0,0,0,0,0,0,1,,4,5,5,3,5,5,3,3,3,4,4,4,3,4,3,4,2,5,5,4,"1,5,8",,"3,5,7",NA,3,3,3,3,3,3,2,2,5,5,1,4,4,3,4,4,4,3,4,1,22,Italy,High income,2,,2,1,,4,
R_3GDrq39BzhBNiMN,IT,4,5,5,3,4,Floods,Loss of fauna,Drought,"1,2,5",1,1,0,0,0,0,0,0,0,0,,4,4,3,5,4,5,4,3,4,2,3,4,2,5,3,4,2,4,3,5,"2,6,8",,"3,5,8",3,3,3,2,3,3,2,2,1,1,5,2,4,4,3,4,4,4,2,4,1,22,Italy,High income,2,,2,1,,4,
R_3fpYa6vgxZ7P7pd,IT,4,4,4,3,4,Natural disasters,Impacts on agriculture,Impact on people's lives,"1,3,6",1,0,1,0,1,0,0,0,0,0,,4,5,5,5,4,3,4,3,3,2,2,5,3,4,2,4,2,4,4,3,"1,5,8",,"5,6,7",3,3,3,3,3,NA,3,3,4,2,4,2,4,3,2,4,5,4,2,4,2,22,Italy,High income,2,,2,1,,4,
R_SZxZWSz9WmwUy5P,IT,4,5,5,4,4,extreme weather events,Drought,Heat waves,"1,3,4",1,0,1,1,0,0,0,0,0,0,,3,3,5,4,5,3,3,2,6,2,4,5,2,4,NA,5,1,5,5,5,"2,5,8",,"5,6,7",3,3,3,3,3,3,3,3,2,4,5,1,3,3,4,5,5,5,1,5,2,22,Italy,High income,2,,2,1,,4,
R_DAE30Ght7ytMrjr,IT,4,4,4,3,4,Floods,Coastal erosion,Loss of territory,"2,3,8",0,1,1,0,0,0,0,0,0,0,,3,3,5,2,5,3,3,3,3,2,3,4,3,5,2,5,1,4,4,5,"1,6,10",,"6,7,8",3,3,3,3,3,3,3,2,2,2,5,2,4,5,3,3,4,4,2,5,2,22,Italy,High income,2,,4,1,,4,
R_20OifmWFlOtsEy0,IT,4,5,5,2,3,Air pollution,,,"2,3,8",0,1,1,0,0,0,0,0,0,0,,2,3,5,4,3,3,2,3,6,6,4,4,2,5,2,3,1,3,3,4,"2,5,7",,"4,5,6",3,2,3,3,3,3,2,2,2,2,4,2,4,5,5,4,5,4,NA,3,1,22,Italy,High income,2,,2,1,,4,
R_2v5JcSZLlWotV31,IT,4,4,4,5,4,Sea level rise,Heat waves,Floods,"2,4,14",0,1,0,1,0,0,0,0,0,1,,4,2,4,3,4,5,4,3,3,3,3,4,3,5,2,4,2,5,5,4,"1,6,8",,"1,5,6",2,2,3,3,3,2,2,2,1,2,5,2,4,4,1,5,5,4,1,4,3,22,Italy,High income,3,,5,2,,3,
R_cGuDqvz1G5Ne4KZ,IT,4,4,4,4,4,Sea level rise,Extreme weather events,,"1,5,11",1,0,0,0,0,0,0,1,0,0,,3,2,5,3,5,4,3,2,2,2,3,3,2,5,2,4,2,5,4,4,"1,6,8",,"1,6,8",3,3,3,3,3,3,2,3,2,2,1,2,5,4,2,2,5,5,4,5,2,22,Italy,High income,3,,5,2,,4,
R_xoxOtsjNjQoJe1z,IT,4,5,5,3,4,Drinking water resource,Sea level rise,Temperature rising,"1,2,7",1,1,0,0,0,1,0,0,0,0,,5,4,5,3,5,3,3,3,3,2,4,3,3,5,1,5,2,5,5,4,"3,6,8",,"1,6,7",3,3,3,3,3,3,3,3,1,1,5,1,5,5,5,5,4,5,2,5,2,22,Italy,High income,3,,4,1,,4,
R_0DPBgDNoE48BOAp,IT,4,4,4,4,3,Sea level rise,Rise in ocean temperature,,"1,2,11",1,1,0,0,0,0,0,1,0,0,,4,3,4,4,5,3,4,3,3,4,3,4,2,5,2,5,1,5,4,5,"4,5,6",,"1,4,6",3,3,3,3,3,3,3,3,2,2,5,1,5,4,3,4,5,4,4,4,2,22,Italy,High income,2,,3,2,,2,
R_3CHKR6q23QzhBq0,IT,4,4,4,3,3,Landslides,Floods,Hearthquackes,"1,2,14",1,1,0,0,0,0,0,0,0,1,,3,3,4,4,4,3,4,4,4,4,3,3,3,4,4,4,2,4,4,4,"1,6,10",,"2,5,7",3,2,3,3,3,2,2,2,4,4,4,3,4,4,4,4,4,4,4,4,2,22,Italy,High income,2,,2,2,,4,
R_2rPdQU3kb8EmbJd,IT,4,5,5,5,4,Water stress,Impacts on agriculture,pollution and malnutrition diseases,"1,8,15",1,0,0,0,0,0,0,0,0,0,Produzione di ossigeno e cattura della co2 ,5,4,5,4,5,4,4,4,4,4,3,5,4,5,2,4,2,4,3,4,"2,5,6",,"1,2,7",3,3,3,2,3,3,3,3,2,2,4,2,4,4,2,3,4,4,4,4,2,22,Italy,High income,NA,I live in the hills,6,2,,2,
R_agHkfFjRfqB5hJv,IT,4,4,4,3,3,Water stress,Decrease of air quality,Drought,"2,8,14",0,1,0,0,0,0,0,0,0,1,,4,4,5,4,4,3,4,3,4,4,3,4,3,5,2,4,1,4,5,4,"1,6,8",,"2,4,5",3,3,3,3,3,3,3,3,2,1,5,2,5,5,1,4,5,5,2,5,2,22,Italy,High income,2,,5,1,,2,
R_2c5grBBFz1Nz8zu,IT,4,4,4,4,4,Expectations for the future,,,"1,8,11",1,0,0,0,0,0,0,1,0,0,,5,3,5,2,5,4,4,2,2,1,3,5,6,5,1,4,2,5,NA,5,"5,7,8",,"1,6,8",3,2,3,3,3,3,3,1,2,2,5,3,5,5,2,4,5,4,2,4,1,22,Italy,High income,2,,4,2,,3,
R_rcI5BVKYkMkHnK9,IT,4,3,3,3,3,The implications on agriculture,,,"1,5,13",1,0,0,0,0,0,0,0,0,0,,3,5,5,3,3,5,5,2,4,3,2,5,2,1,1,5,1,5,4,3,"3,5,8",,"4,5,7",3,3,3,3,3,3,3,3,1,4,5,1,5,5,2,4,5,5,3,4,1,22,Italy,High income,2,,3,2,,2,
R_2tGzEMn9SV15vDX,IT,4,4,4,4,3,Human health,Destruction of habitats,Threatened species,"2,3,8",0,1,1,0,0,0,0,0,0,0,,5,3,5,3,4,4,3,3,6,6,4,4,3,5,2,4,2,5,4,4,"7,8,10",,"1,5,6",3,3,3,3,3,3,3,3,2,2,5,2,4,4,2,3,5,4,3,4,3,22,Italy,High income,2,,3,1,,4,
R_2taQkVUnUrPh7d8,IT,4,4,4,4,3,Equity in the distribution of resources,Social repercussions,,"1,2,8",1,1,0,0,0,0,0,0,0,0,,4,3,4,4,2,3,4,4,3,2,4,3,2,4,2,3,1,4,4,4,"1,8,9",,"2,6,7",2,3,3,2,3,3,NA,NA,3,2,5,1,NA,4,NA,NA,4,4,3,4,1,22,Italy,High income,2,,2,2,,4,
R_1kYtJmhYSj0KPYL,IT,4,4,4,5,4,Hydrologic risk,Heat waves,Coastal flooding,"3,6,9",0,0,1,0,1,0,0,0,0,0,,3,4,4,3,4,4,4,3,4,2,3,4,2,5,3,3,1,3,4,4,"1,8,10",,"5,6,7",3,3,3,3,3,3,3,3,4,1,5,1,4,4,1,5,4,4,1,4,2,22,Italy,High income,2,,5,2,,4,
R_3GiIJQsq28lEyXj,IT,4,5,5,3,3,Extinction of species,Economy,,"1,2,9",1,1,0,0,0,0,0,0,0,0,,5,5,5,5,5,5,4,4,5,4,5,5,4,5,1,5,1,5,5,5,"1,6,8",,"3,4,8",3,3,3,3,3,3,3,3,2,1,5,1,5,5,1,4,5,5,1,5,2,22,Italy,High income,3,,3,1,,5,
R_3q7ZvSXutH2mifG,IT,4,4,4,4,4,Floods,Sea level rise,Irreversible process,"8,11,14",0,0,0,0,0,0,0,1,0,1,,3,2,3,3,4,4,4,4,4,3,2,4,4,5,2,5,2,5,5,5,"1,6,8",,"1,4,6",3,3,3,3,3,3,2,2,3,5,5,2,4,3,2,2,4,4,2,4,2,22,Italy,High income,3,,6,2,,4,
R_1MRsJ7HX4ORsynT,IT,4,4,4,3,4,hunger,inequalities,Poverty,"1,9,13",1,0,0,0,0,0,0,0,0,0,,4,5,5,5,5,5,5,4,5,5,5,5,5,5,1,5,1,5,5,5,"1,6,7",,"1,4,6",3,3,3,3,3,2,2,2,1,4,5,1,5,5,1,5,5,5,1,5,2,22,Italy,High income,2,,2,1,,5,
R_20VyRXRLSyqDuvW,IT,4,4,4,5,4,floods,Heat waves,Water scarcity,"1,8,9",1,0,0,0,0,0,0,0,0,0,,4,4,5,5,5,5,5,4,4,3,4,4,4,5,2,5,2,4,4,4,"2,5,8",,"1,6,7",3,3,3,3,3,3,3,3,2,2,4,2,4,4,2,4,4,4,2,4,2,22,Italy,High income,3,,4,2,,5,
R_2wSI55fwhhaNL2C,IT,4,4,4,5,3,Heat waves,Extreme weather events,,"2,4,5",0,1,0,1,0,0,0,0,0,0,,3,3,5,3,3,3,3,2,3,3,4,4,2,5,2,4,1,4,4,4,"1,2,8",,"1,5,8",3,3,3,3,3,3,3,3,2,2,4,2,4,4,2,4,4,5,2,4,2,22,Italy,High income,3,,2,1,,4,
R_TjVVBOfNBswWm6R,IT,4,4,4,4,3,Drought,Floods,,"1,2,14",1,1,0,0,0,0,0,0,0,1,,4,4,5,4,5,4,4,4,3,3,4,4,3,5,3,4,1,4,4,5,"1,6,8",,"1,5,6",3,3,3,3,3,2,3,2,2,2,5,2,5,5,1,4,5,5,1,5,3,22,Italy,High income,2,,2,1,,4,
R_ULM68B5iThfVGgx,IT,4,4,4,3,4,Water scarcity,Social tension due to migration,,"2,3,10",0,1,1,0,0,0,1,0,0,0,,2,5,5,2,4,3,3,2,4,2,3,3,3,5,2,NA,2,4,4,4,"6,8,9",,"3,6,7",3,3,3,3,3,3,3,3,1,2,4,2,4,4,2,4,4,4,2,4,2,22,Italy,High income,2,,6,2,,2,
R_ZDVSVhVaCcdBo5P,IT,4,4,4,5,4,Sea level rise,Loss of biodiversity,Extreme weather events,"1,2,9",1,1,0,0,0,0,0,0,0,0,,5,4,4,4,4,5,2,3,5,5,5,5,3,5,2,5,1,5,5,5,"1,5,10",,"1,4,8",3,3,3,3,3,3,3,3,4,5,5,1,5,5,2,4,5,5,1,5,3,22,Italy,High income,3,,5,2,,5,
R_2cdcyUg3iidcvQg,IT,4,4,4,4,4,Temperature increase,Glaciers melting,Hole in the ozone layer,"1,2,14",1,1,0,0,0,0,0,0,0,1,,5,3,5,4,4,4,4,3,3,3,3,3,3,5,2,4,1,5,4,5,"1,7,8",,"1,5,6",3,3,3,3,3,3,3,2,2,3,5,1,4,4,2,4,5,5,2,5,2,22,Italy,High income,3,,3,2,,3,
R_0JkE2jCuO0kiyfn,IT,4,5,5,5,4,Future,,,"1,5,14",1,0,0,0,0,0,0,0,0,1,,5,5,5,4,5,5,4,4,4,4,4,4,4,5,1,5,1,5,5,5,"5,6,8",,"1,5,6",3,3,3,3,3,3,3,3,2,5,5,1,5,4,3,4,5,5,4,5,2,22,Italy,High income,3,,2,1,,4,
R_0ohzFEzX4N5KNTr,IT,4,5,5,5,4,Coastal erosion,Drought,Glaciers melting,"1,2,3",1,1,1,0,0,0,0,0,0,0,,5,4,5,4,4,4,3,3,4,4,4,4,2,5,2,5,1,5,5,5,"1,4,8",,"1,5,8",2,3,3,3,3,3,2,2,2,2,4,1,5,5,1,5,5,5,2,5,1,22,Italy,High income,3,,2,2,,4,
R_vjESpulUzcaQC2t,IT,4,5,5,4,4,Habitat destruction,Drought,torrential rains,"1,2,12",1,1,0,0,0,0,0,0,1,0,,5,3,5,3,4,5,5,3,3,3,4,5,3,5,2,5,1,5,2,1,"5,7,8",,"1,6,8",3,3,3,3,3,3,3,3,1,1,5,1,5,4,1,5,5,5,1,4,3,22,Italy,High income,NA,I live by the sea and I dive ... I have done several marine biology monitoring of different species,4,2,,NA,Secondary school
R_3Ms5JMOALD7kr92,IT,4,4,4,5,4,Drought,extraordinary storms,Loss of biodiversity,"2,6,9",0,1,0,0,1,0,0,0,0,0,,5,5,5,4,4,5,3,3,4,4,5,5,2,5,2,5,1,5,5,5,"1,5,8",,"1,5,8",3,2,3,3,2,2,2,1,1,1,5,1,5,5,1,3,4,5,1,2,2,22,Italy,High income,3,,4,2,,5,
R_w1smKciDoVv4QH7,IT,4,4,4,5,4,extreme weather events,Hydrogeological instability,Sea level rise,"2,8,9",0,1,0,0,0,0,0,0,0,0,,5,4,5,5,4,5,5,3,4,4,4,4,3,5,2,4,1,5,5,5,"1,7,8",,"1,5,7",3,3,3,2,3,2,3,2,1,5,5,1,4,5,2,3,4,5,2,5,2,22,Italy,High income,3,,2,1,,4,
R_2ClzgNMoAbtY4Al,IT,4,4,4,4,4,Lack of investment in renewable energy,Dependence on fossil fuel,Waste management,"8,9,14",0,0,0,0,0,0,0,0,0,1,,5,3,4,4,5,5,4,2,6,2,3,3,1,5,2,4,1,5,5,5,"2,5,6",,"1,6,8",NA,3,3,3,3,3,NA,3,1,1,5,1,5,5,3,5,5,5,1,5,2,22,Italy,High income,2,,3,1,,2,
R_z7i7qhWnmYoeXcd,IT,4,3,3,3,3,Hydrologic problem,,,"1,9,13",1,0,0,0,0,0,0,0,0,0,,4,3,5,3,4,4,3,3,3,3,4,4,4,5,2,3,1,5,4,4,"1,7,8",,"1,3,6",3,3,3,3,3,3,3,2,2,2,4,2,4,2,2,2,4,4,2,4,1,22,Italy,High income,2,,6,2,,2,
R_3qCqUYUYQwLhb9T,IT,4,4,4,4,4,Natural disasters,Warming seas and oceans,,"5,9,13",0,0,0,0,0,0,0,0,0,0,,5,5,5,5,4,4,4,4,4,4,4,4,4,5,2,4,1,5,5,5,"1,5,8",,"1,5,6",3,3,3,3,3,3,3,3,4,2,5,1,5,4,1,4,5,5,2,5,3,22,Italy,High income,3,,3,1,,4,
R_RwUgexnJxnOLIdj,IT,4,4,4,5,4,non-gradual temperature variations,Coastal erosion,groundwater pollution,"5,9,13",0,0,0,0,0,0,0,0,0,0,,3,5,5,5,5,5,5,6,5,5,5,5,5,5,1,5,1,5,5,5,"1,5,6",,"1,5,6",3,NA,3,3,3,3,3,NA,1,1,5,1,5,5,1,5,5,5,2,5,2,22,Italy,High income,3,,6,2,,4,
R_1CKlWllab6FhpLH,IT,4,4,4,2,4,Temperature increase,Drought and/or intensive but sporadic rain,Sea level rise,"1,2,9",1,1,0,0,0,0,0,0,0,0,,5,5,5,4,5,4,2,4,5,4,4,4,4,5,2,5,1,5,5,5,"2,5,8",,"4,5,6",3,3,3,3,3,3,3,3,2,5,5,1,5,5,1,5,5,5,1,5,2,22,Italy,High income,3,,4,1,,5,
R_3COt80q714zh3uZ,IT,4,5,5,3,2,Drought,Territory instability,Extreme weather events,"2,9,11",0,1,0,0,0,0,0,1,0,0,,5,4,4,3,5,5,5,1,2,3,4,2,2,5,1,4,1,5,5,5,"1,7,8",,"1,4,6",3,3,3,3,3,3,3,3,1,1,5,1,5,5,1,5,5,5,1,5,1,22,Italy,High income,3,,5,1,,2,
R_2v0ndem5FwmNB4v,IT,4,5,5,3,3,"the loss of some cities e.g. Venice,",Loss of biodiversity,ability to adapt to new scenarios,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,4,5,3,5,4,3,4,3,4,4,4,3,5,2,5,1,5,3,3,"1,2,5",,"2,4,6",3,3,3,3,3,3,3,3,2,2,3,2,4,4,3,3,4,3,2,3,2,22,Italy,High income,3,,4,1,,4,
R_29vxnx0OFlOkKMd,IT,3,4,4,4,3,Water scarcity,Desertification,Warming of the sea,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,2,4,4,4,3,4,2,4,4,5,4,3,5,3,4,2,4,5,4,"5,7,9",,"1,2,4",2,3,3,2,3,3,2,2,3,2,5,3,5,4,3,3,4,4,2,4,2,22,Italy,High income,3,,3,2,,4,
R_1jHRjoziGPrU8y1,IT,4,4,4,4,4,Drought,Floods,Loss of biodiversity,"1,2,11",1,1,0,0,0,0,0,1,0,0,,4,2,3,4,4,5,4,3,3,3,4,3,4,5,2,3,2,4,5,5,"5,7,8",,"1,6,7",3,3,3,2,3,2,2,3,2,1,5,3,5,5,2,4,5,5,1,4,3,22,Italy,High income,3,,2,2,,4,
R_1CsBb3kWDYIOFVU,IT,4,4,4,4,4,extreme weather events,Water crisis and desertification risk,Disruption of biological equilibrium,"1,2,8",1,1,0,0,0,0,0,0,0,0,,5,3,5,4,5,5,5,4,4,5,4,5,3,5,1,5,1,5,5,5,"2,8,10",,"1,6,8",3,3,3,3,3,3,2,2,1,5,5,1,5,5,1,5,5,5,1,5,2,22,Italy,High income,3,,5,2,,3,
R_b3NVLrOe6h5wZs5,IT,4,4,4,2,3,Loss of biodiversity,Tropicalization,Drought,"1,8,14",1,0,0,0,0,0,0,0,0,1,,4,3,3,3,4,3,5,1,6,3,3,3,6,5,2,4,1,5,5,5,"5,7,8",,"1,6,8",3,3,3,3,3,3,3,2,1,5,5,1,5,5,2,NA,5,5,2,5,2,22,Italy,High income,3,,2,1,,4,
R_2ysgd0rUtd2XXLK,IT,4,4,4,1,4,Water pollution,Lack of food,uncontrolled building development,"1,2,10",1,1,0,0,0,0,1,0,0,0,,5,5,5,5,5,5,5,3,5,5,5,5,2,5,1,5,1,5,5,5,"3,4,8",,"1,4,8",3,3,3,3,2,1,1,1,1,1,5,1,5,5,1,5,5,4,2,5,1,22,Italy,High income,2,,2,2,,3,
R_DI53YWvNSTmOGk1,IT,4,5,5,4,3,Temperature rising,Impacts on agriculture,Impacts on marine system,"2,8,9",0,1,0,0,0,0,0,0,0,0,,4,5,5,4,5,5,3,3,4,4,5,5,4,5,2,5,1,5,5,5,"2,4,9",,"1,6,7",3,2,3,2,3,2,2,2,2,2,5,1,5,5,1,1,5,5,2,5,2,22,Italy,High income,3,,3,1,,5,
R_24HPS9VY7thYN2v,IT,4,4,4,3,3,Changes in biodiversity,Economic impacts,Migration,"3,8,14",0,0,1,0,0,0,0,0,0,1,,5,4,5,4,4,3,3,3,3,4,3,4,3,5,1,4,1,4,4,5,"2,6,7",,"1,7,8",3,3,3,2,3,3,3,2,2,5,4,1,5,5,2,4,4,5,1,4,2,22,Italy,High income,2,,5,1,,4,
R_31jcq22Iaw5J9jl,IT,4,5,5,4,4,extreme weather events,Loss of biodiversity,,"3,8,9",0,0,1,0,0,0,0,0,0,0,,5,2,4,4,5,5,4,3,4,4,3,3,3,5,1,4,1,4,4,4,"7,8,10",,"1,3,6",3,3,3,3,3,2,2,2,2,3,5,1,4,5,1,5,5,5,1,5,3,22,Italy,High income,3,,5,1,,4,
R_3EZkUusV054fE0k,IT,4,5,5,3,3,extreme weather events,Drought,Air pollution,"3,9,14",0,0,1,0,0,0,0,0,0,1,,4,2,5,2,4,4,4,3,4,1,3,4,3,4,3,3,2,3,3,3,"1,3,6",,"1,6,7",3,3,3,3,3,3,2,2,1,4,4,1,4,4,3,4,4,4,2,3,2,22,Italy,High income,2,,4,1,,4,
R_1ovF7m9n2Qq8Yhs,IT,4,4,4,4,4,Drought,Extreme weather events,Sea level rise,"5,8,9",0,0,0,0,0,0,0,0,0,0,,4,5,4,3,5,5,5,4,3,2,4,4,4,5,2,4,2,4,4,4,"1,6,8",,"1,6,8",3,3,2,1,3,2,3,2,2,3,4,1,5,4,3,4,5,4,2,5,2,22,Italy,High income,3,,4,2,,4,
R_1n6j3CNFYZ8w340,IT,4,4,4,3,4,Temperature rising,Glaciers melting,Sea level rise,"2,4,10",0,1,0,1,0,0,1,0,0,0,,4,4,4,3,4,4,4,3,3,4,4,4,3,4,2,5,2,5,5,4,"2,5,6",,"1,4,5",3,3,3,3,3,3,3,NA,2,4,5,1,4,4,2,2,5,4,1,5,1,22,Italy,High income,NA,I live in a town very close to the Adriatic coast,3,1,,4,
R_yTTrMHs6okUbD8Z,IT,4,5,5,3,4,Sea level rise,,,"2,4,14",0,1,0,1,0,0,0,0,0,1,,5,3,5,5,5,5,5,6,4,5,6,4,4,5,2,4,1,4,5,4,"2,6,8",,"1,4,7",2,3,3,3,3,2,2,2,2,2,5,1,5,4,3,4,5,5,3,4,1,22,Italy,High income,2,,2,1,,2,
R_2ALSif8XBSVM7xy,IT,3,4,4,3,2,Sea level rise,tropicalization of atmospheric events,,"1,5,8",1,0,0,0,0,0,0,0,0,0,,4,4,4,3,4,5,4,3,3,3,5,4,4,4,2,4,2,4,4,4,"2,6,7",,"1,4,5",3,3,3,3,3,3,3,3,2,4,4,2,4,4,2,2,4,4,2,4,2,22,Italy,High income,3,,6,1,,4,
R_2rO9GjEgQ1ziT5k,IT,4,4,4,4,4,Sea level rise,Glaciers melting,Tropicalization,"1,2,3",1,1,1,0,0,0,0,0,0,0,,5,5,5,5,5,4,4,4,3,3,5,3,3,5,1,5,1,5,5,5,"1,6,8",,"1,6,7",2,3,3,3,3,3,3,2,1,3,5,1,5,5,3,5,5,4,1,5,3,22,Italy,High income,3,,2,1,,4,
R_28BVQNiwI7pNvbm,IT,4,4,4,2,4,Breaking balance between species,Lack of food or water,Extreme weather events,"1,2,3",1,1,1,0,0,0,0,0,0,0,,3,5,5,4,4,3,2,2,3,3,3,4,3,5,3,4,2,4,4,4,"1,5,7",,"1,4,6",3,3,3,3,3,3,3,2,3,2,4,2,5,4,1,4,4,4,3,4,2,22,Italy,High income,2,,3,1,,3,
R_yEhvejSZ5y5Y5a1,IT,4,4,4,3,3,Desertification,Availability of water resources,,"3,8,13",0,0,1,0,0,0,0,0,0,0,,3,3,4,3,5,3,3,3,4,1,3,4,1,5,2,4,2,4,4,4,"6,7,8",,"1,3,6",3,3,3,3,3,3,1,1,2,2,4,2,4,4,2,4,4,4,2,4,2,22,Italy,High income,2,,6,2,,2,
R_3qQoQWecUUD22vn,IT,4,4,4,3,4,Global warming,,,"5,8,9",0,0,0,0,0,0,0,0,0,0,,4,5,5,3,5,3,4,2,4,2,3,4,2,5,2,4,1,5,5,4,"6,7,8",,"1,5,6",3,3,3,3,3,3,3,3,2,5,5,1,5,4,2,4,5,4,2,4,1,22,Italy,High income,2,,6,2,,2,
R_3gXdKsDy77rLXdp,IT,4,4,4,3,4,Change in global temperature,Hydrogeological instability,increase of pollution-related diseases,"1,3,6",1,0,1,0,1,0,0,0,0,0,,4,3,5,4,5,4,4,3,3,4,4,5,5,5,4,4,1,4,5,5,"1,5,6",,"1,4,5",3,3,3,3,3,3,3,3,3,5,5,1,5,4,1,4,5,5,2,5,2,22,Italy,High income,2,,6,1,,2,
